Id,SalePrice
1588,163584.53851330298
1589,104893.78973350243
1590,135471.27231310966
1591,85730.41610597435
1592,116107.36401931103
1593,132796.5525239631
1594,153105.04890315843
1595,114914.11134686167
1596,229500.8706889921
1597,199422.24800535763
1598,218167.9922001149
1599,183408.3250521296
1600,158892.9490460911
1601,51966.68462904157
1602,115877.07668908953
1603,85836.53958209389
1604,282820.3862233943
1605,224832.53553664644
1606,154912.617390506
1607,162919.02266665187
1608,205190.82887215447
1609,179136.45730101917
1610,157509.516301855
1611,129959.6179318086
1612,195498.43523837096
1613,162895.72361605507
1614,144389.8637570579
1615,86278.1260800981
1616,66688.96251254596
1617,86687.29640712432
1618,123287.97919116257
1619,146270.7151271057
1620,153351.38391797
1621,127799.27289353605
1622,142932.4890462639
1623,251194.43079222814
1624,201253.55687068836
1625,105953.7515987586
1626,173595.84774007363
1627,185791.07698075398
1628,277389.06199268514
1629,176329.31012755344
1630,346477.3546060612
1631,234726.03943926428
1632,245380.76957148957
1633,178078.2556987484
1634,184947.7791952243
1635,170151.52511726393
1636,152691.6461964784
1637,189455.79705997853
1638,197288.02504390027
1639,188056.16821444055
1640,246657.00824618965
1641,181006.8782869438
1642,263699.54428691696
1643,230184.24970562063
1644,233914.66093734733
1645,219414.11264039087
1646,161572.34936882468
1647,157831.21628084083
1648,124656.11709536289
1649,137721.3103786312
1650,120470.61727627533
1651,119738.15864877173
1652,95313.130218211
1653,98549.68384480744
1654,139646.8692094473
1655,125262.49235796079
1656,130303.42007851499
1657,140559.15400166286
1658,137880.67959505634
1659,115988.40455721912
1660,147973.93452382126
1661,428065.58084567805
1662,373140.1349075034
1663,390987.5070062517
1664,474093.5529429008
1665,350135.60485308344
1666,336665.64247445925
1667,375578.4935886954
1668,372077.7232441287
1669,329723.7286243152
1670,371127.95752257
1671,264977.1142172866
1672,397114.87613764836
1673,287112.3301786847
1674,249658.8807894242
1675,208882.71006563524
1676,205299.66951269476
1677,216392.1011508109
1678,449532.6736893199
1679,386715.2444534753
1680,333279.48833739304
1681,302597.2456117653
1682,328054.7779714665
1683,199849.16432442132
1684,183236.34637614057
1685,182351.59454519255
1686,163617.11688375624
1687,178799.04576656222
1688,190337.794229603
1689,197173.78165985897
1690,195320.31841344398
1691,185081.36378888364
1692,266950.923378496
1693,182748.78175961674
1694,180969.30929889443
1695,174213.8954000806
1696,253984.71965091367
1697,180122.2173857534
1698,341219.33444542706
1699,304563.7539121134
1700,272136.348005527
1701,282349.1251996005
1702,250899.49049801787
1703,245754.25614316497
1704,273408.95131906203
1705,267522.6059324644
1706,429562.46654295473
1707,236954.7877272847
1708,212790.18609912437
1709,255558.5405378733
1710,222783.79999485033
1711,281028.23029617727
1712,246647.13810101355
1713,285577.94415860955
1714,229432.71121356217
1715,216135.9452730228
1716,184695.97902537376
1717,181052.7437723023
1718,145582.072223364
1719,226823.2915177617
1720,233715.99339673968
1721,177285.4848512843
1722,139397.96842448972
1723,167676.4719893187
1724,197844.47215344748
1725,229863.80489813417
1726,185424.11677623214
1727,140765.5898930845
1728,186579.6890389579
1729,168120.1077042814
1730,177756.13175149306
1731,119250.28709589159
1732,126719.95456888713
1733,112517.42890627723
1734,116660.19218867723
1735,140370.91459396604
1736,114584.81071492896
1737,287958.0881758964
1738,263593.50711682346
1739,255142.2305175603
1740,199495.13339758583
1741,188563.8096411088
1742,173032.49296738944
1743,180206.52349998002
1744,323261.7647490955
1745,223214.1710053908
1746,226871.95634993137
1747,217364.16730336729
1748,227323.9872487188
1749,153934.782270898
1750,149955.7294382802
1751,236564.15615792698
1752,105703.77051673856
1753,149300.32948907238
1754,203770.01787916556
1755,158034.20790582235
1756,128016.70325174785
1757,116506.42526137238
1758,148534.6733452851
1759,163468.4706067208
1760,156798.64116712945
1761,157431.583366437
1762,178723.45277146684
1763,191743.00926316465
1764,106985.0228620529
1765,180093.00328494963
1766,183408.24996733095
1767,210011.73563245882
1768,145777.03040331285
1769,164673.9708230314
1770,151065.5423729681
1771,138069.94506257947
1772,128568.73651306325
1773,120758.47343998065
1774,136943.02525856294
1775,136442.78001412583
1776,130019.53662882105
1777,103084.65732602989
1778,141162.03840421097
1779,120334.66271641859
1780,175634.71625493432
1781,123688.40661758733
1782,72996.25523369499
1783,136918.32168206054
1784,90257.03058356736
1785,141173.60350974795
1786,151585.5346807888
1787,166194.8734127561
1788,48820.286632100135
1789,99182.93774355468
1790,48807.85971588493
1791,199280.15952724905
1792,157147.46201581162
1793,125222.52679437888
1794,166128.31160435706
1795,131073.74955429853
1796,144912.7562548823
1797,137415.32226367306
1798,132070.14843190397
1799,105983.01318752053
1800,140128.66374262504
1801,120285.57951548329
1802,148991.35860664304
1803,156591.74673409655
1804,131424.5267952681
1805,139876.1483669164
1806,130724.01711677341
1807,151937.66022609908
1808,126918.14087073595
1809,121957.65101753884
1810,144310.77038452687
1811,97523.25986008078
1812,96168.86164715177
1813,126072.65463276175
1814,85609.42019757767
1815,39343.90720758762
1816,97641.85080136014
1817,105300.43490479133
1818,176035.73503063826
1819,146138.137724269
1820,52071.877115076146
1821,127327.85047995177
1822,144094.24360111513
1823,38931.60929662794
1824,142828.6880588986
1825,149479.46492745393
1826,105456.07593537944
1827,105093.34718070024
1828,138698.83873249195
1829,142019.8268250964
1830,138249.93227466714
1831,154618.17232140648
1832,68539.46056238777
1833,148077.43377282485
1834,110956.62399652702
1835,114907.96985821414
1836,131917.46990642505
1837,79199.21153144748
1838,117717.92779215027
1839,102162.63512344187
1840,149446.31726392297
1841,133485.92923139967
1842,83018.60518246438
1843,127824.92182111001
1844,150407.57735134708
1845,150757.76955765198
1846,149852.13638467912
1847,183532.12331386813
1848,27495.007168234908
1849,120075.26648504563
1850,106905.24905992759
1851,137884.84513856907
1852,123839.4859609412
1853,107524.0001396809
1854,159883.89669109718
1855,155450.96379538797
1856,218109.39170088375
1857,139418.63404592054
1858,165997.10304544662
1859,117674.58516252003
1860,154723.77146157465
1861,121134.36957060758
1862,299673.7040026336
1863,298258.113661241
1864,298271.48874873633
1865,358684.5444624545
1866,361439.1033839207
1867,220084.82540171305
1868,287461.8688307916
1869,209256.3845405772
1870,217031.8587872694
1871,267173.479431714
1872,182482.0997039729
1873,216776.7276796633
1874,159431.45953947713
1875,196989.2909902327
1876,196609.1471869644
1877,207615.01268419944
1878,206226.9189579643
1879,130340.66525929267
1880,142535.4063782795
1881,234529.13582946267
1882,240919.56976935663
1883,191437.89990473582
1884,201976.00530833713
1885,246591.45670782757
1886,289518.9555267949
1887,220237.27357949113
1888,255279.33863583434
1889,173123.2667513861
1890,106174.73912081552
1891,140823.21872214598
1892,89345.14426885414
1893,130127.2335803842
1894,116680.55964647135
1895,134894.2953709275
1896,126640.0926108584
1897,115038.85779805828
1898,112484.22395061783
1899,172547.38569712022
1900,163456.19914894842
1901,172700.08994617045
1902,165719.68525469454
1903,236143.2205106886
1904,182538.28392681817
1905,198773.1264034763
1906,154083.207297649
1907,217537.34811168886
1908,107942.55935914419
1909,134967.93110508216
1910,121189.23874741324
1911,229770.23386385845
1912,309331.8818307084
1913,155678.04130027292
1914,67444.01973839763
1915,331264.1743640583
1916,42827.48320260079
1917,221739.86774726483
1918,140133.33017451092
1919,163774.79300226868
1920,157449.21730764373
1921,381461.89368804684
1922,345156.324770942
1923,225974.07663666405
1924,209276.3574565932
1925,213322.80391025968
1926,377118.98578748724
1927,127252.52173838252
1928,151982.39071226076
1929,117798.15968930945
1930,130600.67061134856
1931,129157.78308393579
1932,131184.26755454455
1933,192645.91091722425
1934,180213.3645099544
1935,168140.27768196902
1936,203039.05650650666
1937,170859.74956824354
1938,168948.40211748038
1939,271068.7228354487
1940,214545.02229388314
1941,172338.388965439
1942,171407.18074738246
1943,238085.25735808132
1944,389984.3465096855
1945,418487.7784385106
1946,148280.8325193767
1947,368911.86029426137
1948,165582.53234200279
1949,247581.8063098722
1950,190379.8143666973
1951,234952.26622392965
1952,200179.07694285116
1953,164257.6563514961
1954,187756.7390633231
1955,132385.186973229
1956,279638.26143400744
1957,150863.20196383726
1958,256700.4615226666
1959,142529.51323120616
1960,105932.07093177727
1961,115305.4946452289
1962,91885.58767070141
1963,103026.38154807936
1964,100164.48678542569
1965,134982.5713732411
1966,127554.54861649615
1967,293391.8594778043
1968,409935.0784595922
1969,402280.39032195
1970,409447.0770144639
1971,452436.76069521584
1972,365242.251739167
1973,303385.4674574181
1974,349031.48498651077
1975,475178.4023796142
1976,274128.4725596135
1977,354320.2219258556
1978,351932.7810688321
1979,310266.1641389321
1980,199920.43859356467
1981,344743.3615514423
1982,213494.47199188065
1983,199970.08487072412
1984,190450.26904945754
1985,224852.94845326233
1986,204046.93694823244
1987,198099.02817071753
1988,177190.56783445476
1989,194768.23706589892
1990,212732.7459469651
1991,221178.3617422849
1992,221436.74756855879
1993,177201.53235666006
1994,237531.76961162317
1995,183295.072486359
1996,281754.0286172044
1997,350237.0751633388
1998,311760.9711771235
1999,316209.01657626405
2000,321526.5321331638
2001,293595.54077799094
2002,271171.77598889626
2003,251597.03644537184
2004,268956.42152237217
2005,258436.30577563783
2006,216317.36404528844
2007,252247.7701002561
2008,210980.47344618134
2009,198121.84251261677
2010,202608.0970859581
2011,153747.11454370292
2012,182158.06269159375
2013,177064.0782029063
2014,181437.31996440867
2015,201404.41422819794
2016,192708.7431832233
2017,188328.5259813844
2018,117982.39991139984
2019,140844.6457114978
2020,103849.43116644784
2021,105157.35952804715
2022,183040.51446326
2023,137823.90490766824
2024,302641.12973290175
2025,354016.3395133461
2026,169722.8731942114
2027,155797.65015025545
2028,169835.29276275006
2029,168162.21052126976
2030,263036.41599084483
2031,249335.06251657856
2032,280134.92721296434
2033,260949.33554438595
2034,182504.95655172237
2035,230360.922475942
2036,199351.5139916135
2037,202501.4187728171
2038,334680.3814558771
2039,216404.07986838726
2040,280195.53994435654
2041,302874.745293333
2042,222059.99139746669
2043,173148.52328782238
2044,181953.06255547103
2045,198989.69461276237
2046,138737.1303600382
2047,147462.6772963605
2048,138263.8774090008
2049,135508.88375581685
2050,171453.25351898922
2051,109398.44181843492
2052,130064.68386255272
2053,144006.2869209604
2054,79343.5178333644
2055,157393.67169636197
2056,146874.8926764056
2057,113505.98363755763
2058,205248.5680663716
2059,130776.84025451483
2060,170352.26208836114
2061,185194.79309076778
2062,122142.33562550525
2063,110861.86830005783
2064,129379.62749168281
2065,113151.64757064634
2066,172578.0912816243
2067,128242.74589396891
2068,138445.84677420085
2069,82911.4169687175
2070,112787.74878952291
2071,87870.96976237459
2072,136803.32269957746
2073,133714.85934411036
2074,155858.8777461372
2075,160759.9833607787
2076,121594.11601794235
2077,154297.3809075841
2078,134094.04910773505
2079,135063.9491739316
2080,116594.87533921012
2081,122042.63981391839
2082,151232.42848377887
2083,148256.84926002705
2084,102141.58757669272
2085,116984.65483007487
2086,138192.39011990908
2087,131806.80227556886
2088,87234.19777338975
2089,68822.67190059014
2090,127458.30138122506
2091,89485.57890783458
2092,125021.93771602277
2093,156505.46692171218
2094,110760.55708239651
2095,136011.68072274403
2096,82966.6695731202
2097,88587.43306485198
2098,148418.86864567662
2099,44569.07342512571
2100,70616.01107760065
2101,107279.2543345628
2102,138427.23084197677
2103,92836.83918665649
2104,152781.61637418444
2105,127843.75747507719
2106,28086.341119612916
2107,193587.18719116005
2108,116687.41433382308
2109,106314.95536611936
2110,118774.39528069017
2111,154311.89530184038
2112,142757.23528725444
2113,133127.62854556917
2114,127737.55418921751
2115,163501.5732363891
2116,117986.32775789921
2117,147046.71374847085
2118,127579.16530684195
2119,110234.04852620575
2120,124433.48557156904
2121,112091.9611378173
2122,107896.6941683162
2123,95026.266428066
2124,180932.30146487796
2125,137063.40112072852
2126,148868.0898191003
2127,186765.1758016889
2128,138605.2230341303
2129,102196.47964458058
2130,140042.1299627103
2131,151582.38797434274
2132,103277.47259452337
2133,125136.29778401571
2134,123364.49802725142
2135,102860.74795185488
2136,54438.11427228266
2137,120969.21431615597
2138,140780.95410991734
2139,148121.95962140532
2140,141433.96753469072
2141,175495.78450448782
2142,124295.41394366801
2143,138687.99571184453
2144,125381.70075149977
2145,147622.1078746309
2146,186242.35279013508
2147,135219.11032317905
2148,137283.4613650542
2149,148227.21130850472
2150,228349.97929338794
2151,131502.69343841507
2152,173586.88505143134
2153,185978.61243671403
2154,93973.12416208681
2155,142679.54552223324
2156,255432.17435310272
2157,220837.3638553886
2158,230736.80316946137
2159,225070.66626273288
2160,178936.65029924907
2161,231394.58059040908
2162,361553.8535260415
2163,354001.7471314485
2164,239768.3141052387
2165,193758.2383414978
2166,164282.4222369189
2167,226335.25887110183
2168,191616.75365811755
2169,195893.41558052562
2170,210712.752890113
2171,165130.70848981192
2172,147405.3495612511
2173,169645.20379447727
2174,221084.14129037975
2175,255283.89584888483
2176,302415.17967186443
2177,232866.89754192458
2178,214932.36719494296
2179,140746.57205688077
2180,233016.5741476338
2181,195381.8984534378
2182,213123.5551856135
2183,193402.01210252408
2184,125185.40734187949
2185,139120.65509939732
2186,148137.38780225412
2187,150836.24620106406
2188,158552.97218781666
2189,327386.9341491854
2190,66729.29063169786
2191,67165.32996332878
2192,80288.58162914416
2193,120195.5114956973
2194,99008.55096960484
2195,82295.77869600714
2196,121128.12965364504
2197,104423.33519954908
2198,161432.5973913125
2199,187244.81253621227
2200,150419.18926400875
2201,154453.7700203214
2202,199937.33626461076
2203,148306.9194765111
2204,178822.9060702942
2205,136685.8523363153
2206,157832.93467565946
2207,225075.96822995978
2208,244196.44305947184
2209,237544.6864540101
2210,111036.95149039122
2211,126477.55146823009
2212,124621.99231788468
2213,106831.31577602982
2214,147879.5359934877
2215,101861.25349508392
2216,154698.6019858432
2217,69739.29869790473
2218,89997.27244414782
2219,82416.85755444497
2220,44835.55729211017
2221,331374.9593063875
2222,302647.5884672011
2223,266862.27291830175
2224,205292.12139408325
2225,131338.27918583635
2226,178707.78153736
2227,195590.20568899388
2228,285499.38278370496
2229,228868.62294961626
2230,157388.81727545173
2231,204221.00710338773
2232,181940.7878355169
2233,186965.54646207206
2234,255656.2223666133
2235,243880.41472627065
2236,241893.17442959186
2237,297247.01762370835
2238,206006.71134739384
2239,124276.86062608959
2240,165406.44886117807
2241,139512.5985107172
2242,120095.7641330245
2243,129400.34193637717
2244,103114.59764570478
2245,110143.45801274606
2246,141266.50130006878
2247,117963.37033751902
2248,125259.38990045112
2249,115548.29098921563
2250,127647.28931812564
2251,108167.20327909115
2252,178362.62303143472
2253,161343.83355586085
2254,173409.94336431826
2255,193537.54052005976
2256,171873.10446441633
2257,211851.05084365237
2258,154178.35880975073
2259,167511.43267611804
2260,161699.34154425978
2261,229197.7379766643
2262,243036.6038939975
2263,389905.379639435
2264,428935.5797974745
2265,182838.3649568768
2266,332138.5556539745
2267,378516.69778208237
2268,437504.0898138249
2269,153459.49738824053
2270,183279.2944130794
2271,206967.8338762559
2272,204076.74730465634
2273,159174.16528579354
2274,172268.9674377963
2275,154301.94675092437
2276,189531.8401312282
2277,188975.3804903156
2278,150521.7727050187
2279,132639.4848471712
2280,111268.2426814538
2281,148706.507520598
2282,157399.45958237612
2283,107020.15227552595
2284,132125.37146390806
2285,130329.57414297387
2286,121301.00963831943
2287,394519.20730293106
2288,283993.61632784083
2289,322932.34888765565
2290,425776.2990045533
2291,350724.5002527812
2292,426855.89307040017
2293,446779.05828031985
2294,387668.9256533072
2295,422988.0943459674
2296,257796.2484266219
2297,386591.40659906564
2298,374408.76325926196
2299,354478.8441431221
2300,326476.1126076907
2301,328950.7939421763
2302,260845.69504492343
2303,250963.5770573836
2304,244367.27193355112
2305,204230.0506078027
2306,205979.69297611353
2307,213226.88097515158
2308,218196.2337639944
2309,317560.3740925649
2310,198822.84701641664
2311,215878.45635778306
2312,176773.98772697995
2313,176633.06783321197
2314,174598.68905722597
2315,176430.06352109122
2316,198992.3679481712
2317,193172.85203822184
2318,178771.26684279414
2319,178775.8479637797
2320,181156.8618069103
2321,236017.88507491729
2322,189417.9408230198
2323,197545.66005406523
2324,189359.21609474675
2325,204356.83455577673
2326,182299.82781987303
2327,205314.06941372412
2328,219200.20874905435
2329,188973.20974022234
2330,181824.85249368154
2331,332315.9505246832
2332,398340.4655056902
2333,322797.0678390178
2334,284751.8247231352
2335,315561.0946775956
2336,315393.7005242134
2337,209104.87172706635
2338,254494.95218692112
2339,233590.20960082544
2340,383679.6070424827
2341,218127.29480278678
2342,245741.32280116898
2343,238569.08645599883
2344,238030.5709000794
2345,234984.8065762017
2346,211838.02472013608
2347,202718.2458379889
2348,240857.34590481632
2349,194098.0655693757
2350,317926.331480278
2351,280920.7280939539
2352,249766.62963774853
2353,259706.34075890566
2354,144081.35695000412
2355,155829.76710078568
2356,168954.68397223536
2357,194222.00763419794
2358,190651.94457726806
2359,124910.91102027986
2360,116004.4342355624
2361,145413.66328283728
2362,235552.33086086396
2363,159088.4810832027
2364,174040.49991635073
2365,214236.7662706182
2366,183379.24077883898
2367,204773.21157496865
2368,222764.52839242137
2369,199703.02171011938
2370,168877.32232713743
2371,165077.6287369907
2372,196806.34451755777
2373,292547.7681199467
2374,316556.233038364
2375,235341.2968795547
2376,272863.7541055636
2377,319583.5419069927
2378,149664.3812070015
2379,223010.62542595735
2380,153241.3202409212
2381,163016.73716135876
2382,207534.2904134164
2383,194085.50386023262
2384,226520.4376183806
2385,162888.9161786457
2386,130013.25837042337
2387,129500.5061291006
2388,104209.15351884386
2389,113082.07251083682
2390,141098.65651765984
2391,136262.7460809386
2392,110688.68761982137
2393,161079.15126502988
2394,137483.22469708827
2395,205728.73011520258
2396,143064.461417832
2397,208817.2192863734
2398,119363.89056552503
2399,54858.167259440495
2400,62779.027988245565
2401,131327.30924909067
2402,136002.29854202826
2403,132172.13967032387
2404,145644.57737761733
2405,155543.07098956444
2406,136413.26531560463
2407,130041.75536750017
2408,145459.6157379476
2409,117388.31749063724
2410,188430.39010241829
2411,108280.84642232218
2412,161503.92642329016
2413,122964.14089761308
2414,172928.95433317756
2415,124478.17574307515
2416,126638.63436186306
2417,127548.84979662504
2418,129177.05111293324
2419,118337.21315689667
2420,118347.80261021128
2421,171169.92242620257
2422,103523.4209307122
2423,111024.68905195215
2424,149962.84346840362
2425,201241.72397041856
2426,124609.62932216734
2427,124042.00269101905
2428,178659.636040651
2429,109375.83424555344
2430,138398.66196533132
2431,100112.85459401007
2432,155191.43857099512
2433,160188.30885284554
2434,152553.93222149884
2435,170968.76828468454
2436,130395.42183454994
2437,100504.05502589687
2438,114192.35275590632
2439,98616.17693193919
2440,123761.51499463411
2441,93930.19258583499
2442,93874.75496151287
2443,140807.98978864728
2444,113214.77769464333
2445,77584.8037513541
2446,134677.4051570202
2447,184314.89964646212
2448,141316.64457191236
2449,109491.16537076377
2450,148368.98915633428
2451,115843.82413634975
2452,193315.019232448
2453,99110.43521102537
2454,112962.53311639323
2455,109965.89918165533
2456,148263.19034061304
2457,131719.57873979406
2458,137376.97334224178
2459,114885.56897187958
2460,151951.8117447114
2461,145010.559689766
2462,135182.584144707
2463,132825.29049962203
2464,175042.95602204313
2465,134060.16339061724
2466,119631.45517919218
2467,136221.60129526112
2468,77125.00712280194
2469,73725.05970566632
2470,202987.88919974846
2471,218961.10759949728
2472,165504.6332004911
2473,123217.17476791824
2474,74351.55711491061
2475,208574.91608191864
2476,115641.18964904065
2477,118731.76453640866
2478,144722.1050726227
2479,107535.14806030622
2480,155874.21254207872
2481,123296.36606998034
2482,123085.3245862429
2483,108963.95685382752
2484,123013.33435029231
2485,132056.89365539834
2486,151049.76540043912
2487,178927.7990278708
2488,161023.81087248924
2489,156302.4787303068
2490,146310.00254037962
2491,108141.24493099915
2492,180986.45268079865
2493,152938.38899432213
2494,144460.8971913226
2495,91439.38987623194
2496,223119.06164486439
2497,152796.9001919371
2498,111012.5268437679
2499,77653.64316505137
2500,101281.36707470965
2501,139851.4056460596
2502,150099.46572851914
2503,89521.36084432961
2504,213238.54250246938
2505,217860.1546094576
2506,234836.43465533404
2507,251513.83313861117
2508,235061.89901798248
2509,212425.85187578617
2510,207693.88845716536
2511,179162.28818750716
2512,222559.21074103817
2513,209745.16536142485
2514,343997.80883910134
2515,147367.0243038807
2516,173577.73981740547
2517,154083.05099686357
2518,151176.7862715018
2519,232774.17929818423
2520,209086.65373845224
2521,190197.39236053926
2522,217020.6264242146
2523,121099.12602710245
2524,139727.55892823057
2525,147938.22255250945
2526,140798.9995636327
2527,121732.86344650206
2528,127158.06684053305
2529,161924.9985681315
2530,136127.39924436517
2531,257501.7232259855
2532,218872.8282378813
2533,197333.78072362568
2534,234865.64335753702
2535,267950.82549208467
2536,226395.9780815291
2537,234678.146586567
2538,181195.6882566175
2539,195003.9578248839
2540,179346.41098464277
2541,183664.5713680153
2542,171271.55317639737
2543,130982.21995456671
2544,114997.92950394687
2545,134896.15938730806
2546,117805.1667479958
2547,142755.99611577636
2548,166576.73129368486
2549,148319.4556911872
2550,587268.533126482
2551,145636.72599701345
2552,125250.74318483553
2553,57105.66286959773
2554,83977.475972201
2555,93932.16934746288
2556,85879.71423764623
2557,106313.09388626505
2558,169889.6272423334
2559,150446.2101715474
2560,158163.56483645274
2561,155666.83688317056
2562,159257.1457347754
2563,160867.61513504758
2564,202767.85350525985
2565,159323.49410403857
2566,160965.45613389346
2567,145511.52968959982
2568,201380.9248576963
2569,208575.03572543748
2570,115511.53369023264
2571,193729.69652888196
2572,153265.0236777252
2573,208134.40090349538
2574,297543.90641115885
2575,136547.13069184555
2576,132430.16770480495
2577,149954.09196383422
2578,92813.17211937594
2579,42240.032985773054
2580,118185.73193009383
2581,129518.17751826864
2582,136049.5001035135
2583,257995.84789173576
2584,151882.21085723824
2585,179327.32393610987
2586,202653.40823000987
2587,186622.58656455256
2588,135456.62644966508
2589,148174.6988662483
2590,201514.4531577754
2591,236683.59398430694
2592,206549.6989437275
2593,252405.273047261
2594,177906.05820478205
2595,223239.01748832883
2596,268947.8393736967
2597,211965.88750634968
2598,280856.4468589864
2599,356716.97262336116
2600,217492.52572386613
2601,153254.72339216172
2602,72170.92915595681
2603,87770.1680652925
2604,81617.56982813567
2605,68316.55037199143
2606,132257.88467986573
2607,207847.77554049
2608,192360.45446697515
2609,161865.39159608216
2610,104949.46707993382
2611,133919.39645251716
2612,153858.26200585466
2613,126210.81221189488
2614,119453.7007051257
2615,149012.3327553236
2616,155838.40735521133
2617,189736.34754988557
2618,227878.86793838284
2619,197078.34120943086
2620,184022.51099343353
2621,167933.24349464878
2622,176131.4128406867
2623,222322.68029097244
2624,255239.63722906128
2625,283412.2754841738
2626,167833.85919096673
2627,189970.48188424844
2628,439025.8525006701
2629,480661.99964744673
2630,373692.29905189393
2631,447216.82193302305
2632,403066.9005431368
2633,320586.38558911823
2634,440202.52139347827
2635,155014.62124584548
2636,178394.02593556963
2637,216227.19807741398
2638,262595.17739374866
2639,180510.58567857678
2640,148265.2277329194
2641,94263.96067898217
2642,159771.6314286813
2643,105353.57395892768
2644,114299.69354158678
2645,108378.50903813481
2646,88192.76223790362
2647,98880.37055626951
2648,132690.93628815908
2649,159251.86107259442
2650,127672.37846968674
2651,126498.03795695503
2652,377521.40683828614
2653,256247.89103313006
2654,274414.5296941255
2655,410361.10435216036
2656,321890.28678890725
2657,366685.10304239066
2658,325381.5974328485
2659,332895.9256979037
2660,354940.8701687955
2661,363226.5793429866
2662,391184.0632838354
2663,272908.2700979529
2664,310944.8377562293
2665,324353.4134823385
2666,290572.70037978183
2667,175267.53815274156
2668,181694.89683362131
2669,182586.35710786062
2670,257708.44412644114
2671,182579.3684199233
2672,183087.27506024344
2673,193997.91330202378
2674,194395.58902267728
2675,173772.68282298467
2676,196349.95526439336
2677,200778.29929570743
2678,235334.101573978
2679,283213.8769487215
2680,297605.63570322003
2681,413299.66885890916
2682,320159.742531809
2683,469673.062175353
2684,329265.05876028386
2685,319860.9850205421
2686,239209.5101940747
2687,289365.7176471673
2688,224085.86249599862
2689,206875.6074696831
2690,375557.5128862208
2691,204830.65672048333
2692,150884.84359474736
2693,197170.4060034958
2694,148645.45223181107
2695,195626.30881318252
2696,187157.76303975598
2697,181531.64263070124
2698,199530.75420987868
2699,158899.4232149223
2700,138056.95564677982
2701,158684.74796795566
2702,119320.6493625796
2703,153459.19883782306
2704,135378.66210265266
2705,112619.12711979827
2706,110597.69684852337
2707,125069.41599934132
2708,123623.19656087835
2709,107269.53755513347
2710,135539.5051514387
2711,332020.1413299001
2712,389190.916608222
2713,167326.982750741
2714,151458.42370309983
2715,167074.95892032282
2716,150830.66143791613
2717,197868.21825945616
2718,219309.0105150047
2719,144348.37429121384
2720,181240.3828746863
2721,132889.64878108707
2722,167160.68528565252
2723,156256.1326767872
2724,135534.6618348019
2725,126858.36964831644
2726,135520.41515125422
2727,191298.00717227717
2728,171503.10377563883
2729,139933.66610152088
2730,146740.47610918467
2731,127866.15089271861
2732,140974.86707563855
2733,159849.32151510986
2734,151530.1248871309
2735,134976.8712008548
